CRN,SUBJ,CRSE,TITLE,DAYS,START TIME,END TIME,BLDG,ROOM,INSTRUCTOR,START DATE,END DATE,WEEKS,SEATS LEFT,STATUS
46234,MLTT,52,DIRECTED PRACTICUM HEMATOLOGY,TBA,0:00,0:00,MIRA,CLSRM,"DOWEY, A",03/12/2018,04/21/2018,5,0,PAST ADD DATE
78810,MLTT,52,DIRECTED PRACTICUM HEMATOLOGY,TBA,0:00,0:00,MIRA,CLSRM,"DOWEY, A",04/16/2018,05/19/2018,5,0,CLOSED MAY WAITLIST
40543,MLTT,53,DIRECTED PRACTICUM IMMUNOLOGY,TBA,0:00,0:00,MIRA,CLSRM,"DOWEY, A",05/07/2018,06/08/2018,5,0,CLOSED MAY WAITLIST
46243,MLTT,53,DIRECTED PRACTICUM IMMUNOLOGY,TBA,0:00,0:00,MIRA,CLSRM,"DOWEY, A",01/16/2018,02/15/2018,5,0,PAST ADD DATE
46251,MLTT,53,DIRECTED PRACTICUM IMMUNOLOGY,TBA,0:00,0:00,MIRA,CLSRM,"DOWEY, A",02/12/2018,03/17/2018,5,0,PAST ADD DATE
78828,MLTT,53,DIRECTED PRACTICUM IMMUNOLOGY,TBA,0:00,0:00,MIRA,CLSRM,"DOWEY, A",03/12/2018,04/21/2018,5,0,PAST ADD DATE
78849,MLTT,53,DIRECTED PRACTICUM IMMUNOLOGY,TBA,0:00,0:00,MIRA,CLSRM,"DOWEY, A",04/16/2018,05/19/2018,5,0,CLOSED MAY WAITLIST
46265,MLTT,54,DIRECTED PRACTICUM MICROBIO,TBA,0:00,0:00,MIRA,CLSRM,"DOWEY, A",01/16/2018,02/15/2018,5,0,PAST ADD DATE
78804,MLTT,54,DIRECTED PRACTICUM MICROBIO,TBA,0:00,0:00,MIRA,CLSRM,"DOWEY, A",02/12/2018,03/17/2018,5,0,PAST ADD DATE
78832,MLTT,54,DIRECTED PRACTICUM MICROBIO,TBA,0:00,0:00,MIRA,CLSRM,"DOWEY, A",03/12/2018,04/21/2018,5,0,PAST ADD DATE
78861,MLTT,54,DIRECTED PRACTICUM MICROBIO,TBA,0:00,0:00,MIRA,CLSRM,"DOWEY, A",04/16/2018,05/19/2018,5,0,CLOSED MAY WAITLIST
87110,MLTT,203,CLINICAL MICROBIOLOGY,TTH,9:00 AM,1:15 PM,MIRA,S5109,"DOWEY, A",01/29/2018,05/26/2018,16,1,PAST ADD DATE
8976,MLTT,204,PRINCIPLES OF BLOOD BANKING,MWF,8:00 AM,11:20 AM,MIRA,S5109,"REVIER, D",02/12/2018,03/10/2018,4,12,PAST ADD DATE
8987,MLTT,204,PRINCIPLES OF BLOOD BANKING,MWF,8:00 AM,10:40 AM,MIRA,S5109,"REVIER, D",03/12/2018,04/14/2018,4,15,PAST ADD DATE
36075,MUSI,100,HONORS: INTRO TO MUSIC,TTH,2:20 PM,3:45 PM,MIRA,H210,"BOOTH, C",01/29/2018,05/26/2018,16,0,PAST ADD DATE
5986,MUSI,100,INTRODUCTION TO MUSIC,TBA,0:00,0:00,MIRA,WEB,"LUU, B",01/29/2018,05/26/2018,16,8,PAST ADD DATE
87079,MUSI,100,INTRODUCTION TO MUSIC,TBA,0:00,0:00,MIRA,WEB,"LUU, B",01/29/2018,05/26/2018,16,14,PAST ADD DATE
30112,MUSI,100,INTRODUCTION TO MUSIC,TTH,8:00 AM,9:25 AM,MIRA,H202,"WEBER, R",01/29/2018,05/26/2018,16,10,PAST ADD DATE
95608,MUSI,100,INTRODUCTION TO MUSIC,MW,9:35 AM,11:00 AM,MIRA,H202,"GOLDEN, A",01/29/2018,05/26/2018,16,3,PAST ADD DATE
92403,MUSI,100,INTRODUCTION TO MUSIC,TTH,9:35 AM,11:00 AM,MIRA,H202,"ELLORIN, B",01/29/2018,05/26/2018,16,10,PAST ADD DATE
77250,MUSI,100,INTRODUCTION TO MUSIC,TTH,2:20 PM,3:45 PM,MIRA,H210,"BOOTH, C",01/29/2018,05/26/2018,16,10,PAST ADD DATE
68703,MUSI,103,HISTORY OF ROCK MUSIC,TBA,0:00,0:00,MIRA,WEB,"HERTICA, M",01/29/2018,05/26/2018,16,7,PAST ADD DATE
46278,MUSI,103,HISTORY OF ROCK MUSIC,TTH,11:10 AM,12:35 PM,MIRA,H210,"JONES, W",01/29/2018,05/26/2018,16,2,PAST ADD DATE
36076,MUSI,103,HONORS: HISTORY OF ROCK MUSIC,TTH,11:10 AM,12:35 PM,MIRA,H210,"JONES, W",01/29/2018,05/26/2018,16,0,PAST ADD DATE
36077,MUSI,109,HONORS: WORLD MUSIC,MW,11:10 AM,12:35 PM,MIRA,H210,"BOOTH, C",01/29/2018,05/26/2018,16,0,PAST ADD DATE
36078,MUSI,109,HONORS: WORLD MUSIC,TTH,5:00 PM,6:25 PM,MIRA,H210,"BOOTH, C",01/29/2018,05/26/2018,16,1,PAST ADD DATE
87705,MUSI,109,WORLD MUSIC,TBA,0:00,0:00,MIRA,WEB,"HERTICA, M",01/29/2018,05/26/2018,16,12,PAST ADD DATE
57385,MUSI,109,WORLD MUSIC,MW,11:10 AM,12:35 PM,MIRA,H210,"BOOTH, C",01/29/2018,05/26/2018,16,13,PAST ADD DATE
98228,MUSI,109,WORLD MUSIC,MW,4:00 PM,5:25 PM,MIRA,H202,"GRISWOLD, R",01/29/2018,05/26/2018,16,35,CANCELLED
77268,MUSI,109,WORLD MUSIC,TTH,5:00 PM,6:25 PM,MIRA,H210,"BOOTH, C",01/29/2018,05/26/2018,16,10,PAST ADD DATE
68696,MUSI,111,JAZZ-HISTORY AND DEVELOPMENT,TBA,0:00,0:00,MIRA,WEB,"HERTICA, M",01/29/2018,05/26/2018,16,14,PAST ADD DATE
80062,MUSI,111,JAZZ-HISTORY AND DEVELOPMENT,T,6:45 PM,9:45 PM,MIRA,H202,"PONTI, C",01/29/2018,05/26/2018,16,35,CANCELLED
57392,MUSI,116A,COLLEGE PIANO I,MW,8:00 AM,9:25 AM,MIRA,H215,"WEBER, R",01/29/2018,05/26/2018,16,4,PAST ADD DATE
87104,MUSI,116B,COLLEGE PIANO II,MW,9:35 AM,11:00 AM,MIRA,H215,"WEBER, R",01/29/2018,05/26/2018,16,5,PAST ADD DATE
87401,MUSI,132A,CLASSICAL GUITAR I,MW,11:10 AM,12:10 PM,MIRA,H217,"GOLDEN, A",01/29/2018,05/26/2018,16,12,PAST ADD DATE
87416,MUSI,132B,CLASSICAL GUITAR II,MW,11:10 AM,12:10 PM,MIRA,H217,"GOLDEN, A",01/29/2018,05/26/2018,16,3,PAST ADD DATE
43120,MUSI,150A,BASIC MUSICIANSHIP,TTH,11:10 AM,12:35 PM,MIRA,H215,"HERTICA, M",01/29/2018,05/26/2018,16,7,PAST ADD DATE
68712,MUSI,158A,MUSIC THEORY I,TTH,9:00 AM,10:50 AM,MIRA,H215,"JONES, W",01/29/2018,05/26/2018,16,10,PAST ADD DATE
77273,MUSI,190,THE ELECTRONIC MUSIC STUDIO,W,12:45 PM,4:50 PM,MIRA,H216,"BOOTH, C",01/29/2018,05/26/2018,16,11,PAST ADD DATE
70084,MUSI,190,THE ELECTRONIC MUSIC STUDIO,T,6:35 PM,10:40 PM,MIRA,H216,"BOOTH, C",01/29/2018,05/26/2018,16,12,PAST ADD DATE
61735,MUSI,202,COMPUTER MUSIC,M,6:35 PM,10:45 PM,MIRA,H216,"RADIUL, G",01/29/2018,05/26/2018,16,8,PAST ADD DATE
70096,MUSI,205A,PROJECTS IN ELECTRONIC MUSIC,W,6:30 PM,10:30 PM,MIRA,H216,"BOOTH, C",01/29/2018,05/26/2018,16,7,PAST ADD DATE
70102,MUSI,205B,PROJECTS IN ELECTRONIC MUSIC,W,6:30 PM,10:30 PM,MIRA,H216,"BOOTH, C",01/29/2018,05/26/2018,16,5,PAST ADD DATE
68684,MUSI,216,COLLEGE PIANO III,MW,9:35 AM,11:00 AM,MIRA,H215,"WEBER, R",01/29/2018,05/26/2018,16,5,PAST ADD DATE
68729,MUSI,268A,BEGIN EAR TRAINING LAB I,TTH,12:45 PM,2:10 PM,MIRA,H215,"JONES, W",01/29/2018,05/26/2018,16,13,PAST ADD DATE
30362,NUTR,150,NUTRITION,TBA,0:00,0:00,MIRA,WEB,"BURKS, J",01/29/2018,05/26/2018,16,5,PAST ADD DATE
33521,NUTR,150,NUTRITION,TBA,0:00,0:00,MIRA,WEB,"PRUM, T",04/02/2018,05/26/2018,8,17,PAST ADD DATE
35050,NUTR,150,NUTRITION,TBA,0:00,0:00,MIRA,WEB,"BURKS, J",01/29/2018,05/26/2018,16,8,PAST ADD DATE
60552,NUTR,150,NUTRITION,TBA,0:00,0:00,MIRA,WEB,"PARELMAN, M",04/02/2018,05/26/2018,8,8,PAST ADD DATE
62387,NUTR,150,NUTRITION,TBA,0:00,0:00,MIRA,WEB,"BURKS, J",01/29/2018,05/26/2018,16,13,PAST ADD DATE
64334,NUTR,150,NUTRITION,TBA,0:00,0:00,MIRA,WEB,STAFF,01/29/2018,05/26/2018,16,0,CANCELLED
30327,NUTR,150,NUTRITION,MW,8:00 AM,9:25 AM,MIRA,S5207,"PARELMAN, M",01/29/2018,05/26/2018,16,31,PAST ADD DATE
77717,NUTR,150,NUTRITION,TTH,8:00 AM,9:25 AM,MIRA,L301,"PARELMAN, M",01/29/2018,05/26/2018,16,45,CANCELLED
77702,NUTR,150,NUTRITION,TTH,9:35 AM,11:00 AM,MIRA,L301,"PARELMAN, M",01/29/2018,05/26/2018,16,9,PAST ADD DATE
6912,NUTR,153,CULTURAL FOODS,TTH,11:10 AM,12:35 PM,MIRA,L309,"JOHNSEN, C",01/29/2018,05/26/2018,16,16,PAST ADD DATE
3737,NUTR,155,ADVANCED NUTRITION,MW,9:35 AM,11:00 AM,MIRA,S5207,"PARELMAN, M",01/29/2018,05/26/2018,16,35,PAST ADD DATE
35070,NUTR,170,NUTRITION AND FITNESS,TBA,0:00,0:00,MIRA,WEB,"PARELMAN, M",02/20/2018,05/19/2018,12,7,PAST ADD DATE
30365,NUTR,170,NUTRITION AND FITNESS,MW,9:35 AM,11:00 AM,MIRA,S5107,STAFF,01/29/2018,05/26/2018,16,0,CANCELLED
47283,PERG,120,COLLEGE SUCCESS,TBA,0:00,0:00,MIRA,WEB,"CASSAR, R",01/29/2018,05/26/2018,16,3,PAST ADD DATE
62268,PERG,120,COLLEGE SUCCESS,TBA,0:00,0:00,MIRA,WEB,"GALLAGHER, K",01/29/2018,05/26/2018,16,8,PAST ADD DATE
31015,PERG,120,COLLEGE SUCCESS,TTH,3:15 PM,4:40 PM,MIRA,S5106,"GUEVARRA, M",01/29/2018,05/26/2018,16,0,PAST ADD DATE
80755,PERG,120,COLLEGE SUCCESS,M,6:35 PM,9:45 PM,MIRA,S5106,"NGUYEN, S",01/29/2018,05/26/2018,16,40,CANCELLED
1796,PERG,130,CAREER-LIFE PLANNING,MW,9:35 AM,11:00 AM,MIRA,S5106,"HECKBERT, L",01/29/2018,05/26/2018,16,24,PAST ADD DATE
31001,PERG,130,CAREER-LIFE PLANNING,TTH,11:10 AM,12:35 PM,MIRA,S5106,"HALTTUNEN II, D",01/29/2018,05/26/2018,16,18,PAST ADD DATE
1784,PERG,130,CAREER-LIFE PLANNING,TH,6:35 PM,9:45 PM,MIRA,S5106,"CLAROS, R",01/29/2018,05/26/2018,16,40,CANCELLED
36098,PHIL,100,HONORS: LOGIC/CRTCL THNKING,MW,9:35 AM,11:00 AM,MIRA,H104,"MUIR, D",01/29/2018,05/26/2018,16,0,PAST ADD DATE
43086,PHIL,100,LOGIC AND CRITICAL THINKING,MW,9:35 AM,11:00 AM,MIRA,H104,"MUIR, D",01/29/2018,05/26/2018,16,2,PAST ADD DATE
92399,PHIL,100,LOGIC AND CRITICAL THINKING,TTH,9:35 AM,11:00 AM,MIRA,H104,"LOPEZ, M",01/29/2018,05/26/2018,16,0,PAST ADD DATE
92380,PHIL,100,LOGIC AND CRITICAL THINKING,W,6:35 PM,9:45 PM,MIRA,H104,"LOPEZ, M",01/29/2018,05/26/2018,16,0,PAST ADD DATE
36079,PHIL,102A,HONORS: INTRO PHILOS: RLTY/KNW,MW,8:00 AM,9:25 AM,MIRA,H104,"MUIR, D",01/29/2018,05/26/2018,16,0,PAST ADD DATE
31028,PHIL,102A,INTRO TO PHILOS: REALITY/KNOWL,TBA,0:00,0:00,MIRA,WEB,"LOPEZ, M",01/29/2018,05/26/2018,16,19,PAST ADD DATE
68730,PHIL,102A,INTRO TO PHILOS: REALITY/KNOWL,TBA,0:00,0:00,MIRA,WEB,"LOPEZ, M",01/29/2018,05/26/2018,16,20,PAST ADD DATE
70143,PHIL,102A,INTRO TO PHILOS: REALITY/KNOWL,TBA,0:00,0:00,MIRA,WEB,"MILLER, G",01/29/2018,05/26/2018,16,0,PAST ADD DATE
56307,PHIL,102A,INTRO TO PHILOS: REALITY/KNOWL,MW,8:00 AM,9:25 AM,MIRA,H104,"MUIR, D",01/29/2018,05/26/2018,16,4,PAST ADD DATE
97916,PHIL,102A,INTRO TO PHILOS: REALITY/KNOWL,MW,2:20 PM,3:45 PM,MIRA,H104,"ABDELKADER, N",01/29/2018,05/26/2018,16,3,PAST ADD DATE
68748,PHIL,102B,INTRO TO PHILOSOPHY: VALUES,TBA,0:00,0:00,MIRA,WEB,"MUIR, D",01/29/2018,05/26/2018,16,10,PAST ADD DATE
70151,PHIL,102B,INTRO TO PHILOSOPHY: VALUES,TBA,0:00,0:00,MIRA,WEB,"MILLER, G",01/29/2018,05/26/2018,16,0,PAST ADD DATE
50976,PHIL,102B,INTRO TO PHILOSOPHY: VALUES,TTH,11:10 AM,12:35 PM,MIRA,H104,"LOPEZ, M",01/29/2018,05/26/2018,16,6,PAST ADD DATE
97901,PHIL,102B,INTRO TO PHILOSOPHY: VALUES,TTH,2:20 PM,3:45 PM,MIRA,H104,"ALLEN, B",01/29/2018,05/26/2018,16,18,PAST ADD DATE
70165,PHIL,104A,HISTORY OF WESTERN PHILOSOPHY,MW,11:10 AM,12:35 PM,MIRA,H104,"GILL, J",01/29/2018,05/26/2018,16,35,CANCELLED
30113,PHIL,205,CRITICAL THINKING/WRITING,MW,5:00 PM,6:25 PM,MIRA,H102,"GILL, J",01/29/2018,05/26/2018,16,9,PAST ADD DATE
81113,PHIL,205,CRITICAL THINKING/WRITING,TH,6:35 PM,9:45 PM,MIRA,H104,"GILL, J",01/29/2018,05/26/2018,16,35,CANCELLED
2738,PHYN,100,SURVEY OF PHYSICAL SCIENCE,TBA,0:00,0:00,MIRA,WEB,"RAFIE, M",01/29/2018,03/24/2018,8,15,PAST ADD DATE
53654,PHYN,100,SURVEY OF PHYSICAL SCIENCE,TBA,0:00,0:00,MIRA,WEB,"RAFIE, M",04/02/2018,05/26/2018,8,7,PAST ADD DATE
53663,PHYN,120,THE OCEANS,TBA,0:00,0:00,MIRA,WEB,"GOMES, C",01/29/2018,05/26/2018,16,6,PAST ADD DATE
79870,PHYS,125,GENERAL PHYSICS,TTH,8:00 AM,10:05 AM,MIRA,S5205,"ZAPATA PICHON, J",01/29/2018,05/26/2018,16,4,PAST ADD DATE
79870,PHYS,125,GENERAL PHYSICS,T,10:20 AM,1:25 PM,MIRA,S6205,,01/29/2018,05/26/2018,16,4,PAST ADD DATE
77492,PHYS,125,GENERAL PHYSICS,TTH,8:00 AM,10:05 AM,MIRA,S5205,"ZAPATA PICHON, J",01/29/2018,05/26/2018,16,3,PAST ADD DATE
77492,PHYS,125,GENERAL PHYSICS,TH,10:20 AM,1:25 PM,MIRA,S6205,,01/29/2018,05/26/2018,16,3,PAST ADD DATE
84878,PHYS,126,GENERAL PHYSICS II,TTH,11:10 AM,1:05 PM,MIRA,S5205,"NANZ, R",01/29/2018,05/26/2018,16,0,PAST ADD DATE
84878,PHYS,126,GENERAL PHYSICS II,T,1:45 PM,4:50 PM,MIRA,S6205,,01/29/2018,05/26/2018,16,0,PAST ADD DATE
36080,PHYS,195,HONORS: MECHANICS,TTH,11:10 AM,1:15 PM,MIRA,S5206,"SPIRO, K",01/29/2018,05/26/2018,16,0,PAST ADD DATE
36080,PHYS,195,HONORS: MECHANICS,T,1:45 PM,4:50 PM,MIRA,S5207,,01/29/2018,05/26/2018,16,0,PAST ADD DATE
2752,PHYS,195,MECHANICS,TTH,8:00 AM,10:05 AM,MIRA,S6107,"CHEPIN, S",01/29/2018,05/26/2018,16,3,PAST ADD DATE
2752,PHYS,195,MECHANICS,T,10:20 AM,1:25 PM,MIRA,S6207,,01/29/2018,05/26/2018,16,3,PAST ADD DATE
2769,PHYS,195,MECHANICS,TTH,8:00 AM,10:05 AM,MIRA,S6107,"CHEPIN, S",01/29/2018,05/26/2018,16,2,PAST ADD DATE
2769,PHYS,195,MECHANICS,TH,10:20 AM,1:25 PM,MIRA,S6207,,01/29/2018,05/26/2018,16,2,PAST ADD DATE
84865,PHYS,195,MECHANICS,TTH,8:00 AM,10:05 AM,MIRA,S6107,"CHEPIN, S",01/29/2018,05/26/2018,16,0,PAST ADD DATE
84865,PHYS,195,MECHANICS,F,9:00 AM,12:05 PM,MIRA,S6207,"WALL, S",01/29/2018,05/26/2018,16,0,PAST ADD DATE
79897,PHYS,195,MECHANICS,TTH,11:10 AM,1:15 PM,MIRA,S5206,"SPIRO, K",01/29/2018,05/26/2018,16,6,PAST ADD DATE
79897,PHYS,195,MECHANICS,T,1:45 PM,4:50 PM,MIRA,S6207,,01/29/2018,05/26/2018,16,6,PAST ADD DATE
77508,PHYS,195,MECHANICS,TTH,11:10 AM,1:15 PM,MIRA,S5206,"SPIRO, K",01/29/2018,05/26/2018,16,4,PAST ADD DATE
77508,PHYS,195,MECHANICS,TH,1:45 PM,4:50 PM,MIRA,S6207,,01/29/2018,05/26/2018,16,4,PAST ADD DATE
62296,PHYS,195,MECHANICS,TTH,4:20 PM,6:25 PM,MIRA,S5205,"PICKETT, T",01/29/2018,05/26/2018,16,4,PAST ADD DATE
62296,PHYS,195,MECHANICS,T,6:35 PM,9:40 PM,MIRA,S6207,,01/29/2018,05/26/2018,16,4,PAST ADD DATE
62310,PHYS,195,MECHANICS,TTH,4:20 PM,6:25 PM,MIRA,S5205,"PICKETT, T",01/29/2018,05/26/2018,16,10,PAST ADD DATE
62310,PHYS,195,MECHANICS,TH,6:35 PM,9:40 PM,MIRA,S6207,,01/29/2018,05/26/2018,16,10,PAST ADD DATE
2830,PHYS,196,ELECTRICITY AND MAGNETISM,MW,8:00 AM,10:05 AM,MIRA,S5205,"BROWNELL, D",01/29/2018,05/26/2018,16,7,PAST ADD DATE
2830,PHYS,196,ELECTRICITY AND MAGNETISM,M,10:20 AM,1:25 PM,MIRA,S6207,,01/29/2018,05/26/2018,16,7,PAST ADD DATE
2812,PHYS,196,ELECTRICITY AND MAGNETISM,MW,8:00 AM,10:05 AM,MIRA,S5205,"BROWNELL, D",01/29/2018,05/26/2018,16,12,PAST ADD DATE
2812,PHYS,196,ELECTRICITY AND MAGNETISM,W,10:20 AM,1:25 PM,MIRA,S6207,,01/29/2018,05/26/2018,16,12,PAST ADD DATE
79905,PHYS,196,ELECTRICITY AND MAGNETISM,MW,11:10 AM,1:15 PM,MIRA,S5107,"CALANOG, J",01/29/2018,05/26/2018,16,3,PAST ADD DATE
79905,PHYS,196,ELECTRICITY AND MAGNETISM,M,1:45 PM,4:50 PM,MIRA,S6207,,01/29/2018,05/26/2018,16,3,PAST ADD DATE
45819,PHYS,196,ELECTRICITY AND MAGNETISM,MW,11:10 AM,1:15 PM,MIRA,S5107,"CALANOG, J",01/29/2018,05/26/2018,16,5,PAST ADD DATE
45819,PHYS,196,ELECTRICITY AND MAGNETISM,W,1:45 PM,4:50 PM,MIRA,S6207,,01/29/2018,05/26/2018,16,5,PAST ADD DATE
30345,PHYS,196,ELECTRICITY AND MAGNETISM,MW,4:20 PM,6:25 PM,MIRA,S6103,"TIBBETS, D",01/29/2018,05/26/2018,16,0,PAST ADD DATE
30345,PHYS,196,ELECTRICITY AND MAGNETISM,M,6:35 PM,9:40 PM,MIRA,S6207,,01/29/2018,05/26/2018,16,0,PAST ADD DATE
30346,PHYS,196,ELECTRICITY AND MAGNETISM,MW,4:20 PM,6:25 PM,MIRA,S6103,"TIBBETS, D",01/29/2018,05/26/2018,16,0,PAST ADD DATE
30346,PHYS,196,ELECTRICITY AND MAGNETISM,W,6:35 PM,9:40 PM,MIRA,S6207,,01/29/2018,05/26/2018,16,0,PAST ADD DATE
2795,PHYS,196,ELECTRICITY AND MAGNETISM,MW,4:20 PM,6:25 PM,MIRA,S6103,"TIBBETS, D",01/29/2018,05/26/2018,16,0,PAST ADD DATE
2795,PHYS,196,ELECTRICITY AND MAGNETISM,F,1:00 PM,4:05 PM,MIRA,S6207,"CAVANAUGH, C",01/29/2018,05/26/2018,16,0,PAST ADD DATE
36081,PHYS,196,HONORS: ELCTRCTY & MAGNETISM,MW,11:10 AM,1:15 PM,MIRA,S5107,"CALANOG, J",01/29/2018,05/26/2018,16,0,PAST ADD DATE
36081,PHYS,196,HONORS: ELCTRCTY & MAGNETISM,W,1:45 PM,4:50 PM,MIRA,S6207,,01/29/2018,05/26/2018,16,0,PAST ADD DATE
36083,PHYS,197,"HONORS: WAVES, OPTCS, MOD PHYS",MW,11:10 AM,1:15 PM,MIRA,S6103,"KOREVAAR, E",01/29/2018,05/26/2018,16,0,PAST ADD DATE
36083,PHYS,197,"HONORS: WAVES, OPTCS, MOD PHYS",M,1:45 PM,4:50 PM,MIRA,S6205,,01/29/2018,05/26/2018,16,0,PAST ADD DATE
36082,PHYS,197,"HONORS: WAVES, OPTCS, MOD PHYS",MW,11:10 AM,1:15 PM,MIRA,S6103,"KOREVAAR, E",01/29/2018,05/26/2018,16,0,PAST ADD DATE
36082,PHYS,197,"HONORS: WAVES, OPTCS, MOD PHYS",W,1:45 PM,4:50 PM,MIRA,S6205,,01/29/2018,05/26/2018,16,0,PAST ADD DATE
35200,PHYS,197,"WAVES,OPTICS,MODERN PHYSICS",MW,11:10 AM,1:15 PM,MIRA,S5203,"GUPTA, T",01/29/2018,05/26/2018,16,9,PAST ADD DATE
35200,PHYS,197,"WAVES,OPTICS,MODERN PHYSICS",M,7:55 AM,11:00 AM,MIRA,S6205,,01/29/2018,05/26/2018,16,9,PAST ADD DATE
84851,PHYS,197,"WAVES,OPTICS,MODERN PHYSICS",MW,11:10 AM,1:15 PM,MIRA,S6103,"KOREVAAR, E",01/29/2018,05/26/2018,16,0,PAST ADD DATE
84851,PHYS,197,"WAVES,OPTICS,MODERN PHYSICS",M,1:45 PM,4:50 PM,MIRA,S6205,,01/29/2018,05/26/2018,16,0,PAST ADD DATE
35100,PHYS,197,"WAVES,OPTICS,MODERN PHYSICS",MW,11:10 AM,1:15 PM,MIRA,S5203,"GUPTA, T",01/29/2018,05/26/2018,16,2,PAST ADD DATE
35100,PHYS,197,"WAVES,OPTICS,MODERN PHYSICS",W,7:55 AM,11:00 AM,MIRA,S6205,,01/29/2018,05/26/2018,16,2,PAST ADD DATE
47817,PHYS,197,"WAVES,OPTICS,MODERN PHYSICS",MW,11:10 AM,1:15 PM,MIRA,S6103,"KOREVAAR, E",01/29/2018,05/26/2018,16,0,PAST ADD DATE
47817,PHYS,197,"WAVES,OPTICS,MODERN PHYSICS",W,1:45 PM,4:50 PM,MIRA,S6205,,01/29/2018,05/26/2018,16,0,PAST ADD DATE
36084,POLI,101,HONORS: INTRO POLI SCIENCE,W,6:35 PM,9:45 PM,MIRA,H205,"SEGUI, A",01/29/2018,05/26/2018,16,0,PAST ADD DATE
33504,POLI,101,INTRO TO POLITICAL SCIENCE,TBA,0:00,0:00,MIRA,WEB,"ROMERO, A",01/29/2018,05/26/2018,16,3,PAST ADD DATE
78236,POLI,101,INTRO TO POLITICAL SCIENCE,TBA,0:00,0:00,MIRA,WEB,"CASTANEDA, G",01/29/2018,03/24/2018,8,20,PAST ADD DATE
84295,POLI,101,INTRO TO POLITICAL SCIENCE,MW,12:45 PM,2:10 PM,MIRA,H104,"KALLAS, G",01/29/2018,05/26/2018,16,0,PAST ADD DATE
67294,POLI,101,INTRO TO POLITICAL SCIENCE,W,6:35 PM,9:45 PM,MIRA,H205,"SEGUI, A",01/29/2018,05/26/2018,16,22,PAST ADD DATE
36085,POLI,102,HONORS: AMERICAN POLITCL SYST,MW,12:45 PM,2:10 PM,MIRA,H205,"ROMERO, A",01/29/2018,05/26/2018,16,0,PAST ADD DATE
36086,POLI,102,HONORS: AMRCN POLTCL SYSTEM,T,1:15 PM,4:25 PM,MIRA,H205,"ROMERO, A",01/29/2018,05/26/2018,16,0,PAST ADD DATE
30117,POLI,102,THE AMERICAN POLITICAL SYSTEM,TBA,0:00,0:00,MIRA,WEB,"ROMERO, A",01/29/2018,05/26/2018,16,7,PAST ADD DATE
31010,POLI,102,THE AMERICAN POLITICAL SYSTEM,TBA,0:00,0:00,MIRA,WEB,"ROMERO, A",01/29/2018,05/26/2018,16,4,PAST ADD DATE
31017,POLI,102,THE AMERICAN POLITICAL SYSTEM,TBA,0:00,0:00,MIRA,WEB,"FROST, P",01/29/2018,03/24/2018,8,3,PAST ADD DATE
33505,POLI,102,THE AMERICAN POLITICAL SYSTEM,TBA,0:00,0:00,MIRA,WEB,"KALLAS, G",01/29/2018,05/26/2018,16,21,PAST ADD DATE
33506,POLI,102,THE AMERICAN POLITICAL SYSTEM,TBA,0:00,0:00,MIRA,WEB,"CASTANEDA, G",04/02/2018,05/26/2018,8,0,PAST ADD DATE
3293,POLI,102,THE AMERICAN POLITICAL SYSTEM,MW,8:00 AM,9:25 AM,MIRA,H205,"CHADWICK-BROWN, D",01/29/2018,05/26/2018,16,19,PAST ADD DATE
75396,POLI,102,THE AMERICAN POLITICAL SYSTEM,TTH,8:00 AM,9:25 AM,MIRA,H205,"CHADWICK-BROWN, D",01/29/2018,05/26/2018,16,40,CANCELLED
89956,POLI,102,THE AMERICAN POLITICAL SYSTEM,F,9:00 AM,12:10 PM,MIRA,H205,"CASTANEDA, G",01/29/2018,05/26/2018,16,40,CANCELLED
93073,POLI,102,THE AMERICAN POLITICAL SYSTEM,MW,9:35 AM,11:00 AM,MIRA,H205,"CHADWICK-BROWN, D",01/29/2018,05/26/2018,16,10,PAST ADD DATE
51211,POLI,102,THE AMERICAN POLITICAL SYSTEM,MW,12:45 PM,2:10 PM,MIRA,H205,"ROMERO, A",01/29/2018,05/26/2018,16,0,PAST ADD DATE
97862,POLI,102,THE AMERICAN POLITICAL SYSTEM,T,1:15 PM,4:25 PM,MIRA,H205,"ROMERO, A",01/29/2018,05/26/2018,16,20,PAST ADD DATE
43105,POLI,102,THE AMERICAN POLITICAL SYSTEM,MW,5:00 PM,6:25 PM,MIRA,S5105,"NESBIT, V",01/29/2018,05/26/2018,16,22,PAST ADD DATE
71168,POLI,102,THE AMERICAN POLITICAL SYSTEM,TTH,5:00 PM,8:10 PM,MCASM,5305,"BEE, R",04/02/2018,05/26/2018,8,0,PAST ADD DATE
56081,POLI,102,THE AMERICAN POLITICAL SYSTEM,TH,6:35 PM,9:45 PM,MIRA,H205,"SEGUI, A",01/29/2018,05/26/2018,16,35,CANCELLED
95690,POLI,103,COMPARATIVE POLITICS,MW,11:10 AM,12:35 PM,MIRA,S5106,"KALLAS, G",01/29/2018,05/26/2018,16,11,PAST ADD DATE
80244,POLI,140,CONTEMPORARY INT'L POLITICS,TBA,0:00,0:00,MIRA,WEB,"NESBIT, V",01/29/2018,05/26/2018,16,12,PAST ADD DATE
84303,POLI,140,CONTEMPORARY INT'L POLITICS,TTH,11:10 AM,12:35 PM,MIRA,S5105,"CASTANEDA, G",01/29/2018,05/26/2018,16,40,CANCELLED
